"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","q_8","lb_q_8","ub_q_8","q_9","lb_q_9","ub_q_9","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7","Q_8_1","lb_Q_8_1","ub_Q_8_1","Q_8_2","lb_Q_8_2","ub_Q_8_2","Q_8_3","lb_Q_8_3","ub_Q_8_3","Q_8_4","lb_Q_8_4","ub_Q_8_4","Q_8_5","lb_Q_8_5","ub_Q_8_5","Q_8_6","lb_Q_8_6","ub_Q_8_6","Q_8_7","lb_Q_8_7","ub_Q_8_7","Q_8_8","lb_Q_8_8","ub_Q_8_8","Q_9_1","lb_Q_9_1","ub_Q_9_1","Q_9_2","lb_Q_9_2","ub_Q_9_2","Q_9_3","lb_Q_9_3","ub_Q_9_3","Q_9_4","lb_Q_9_4","ub_Q_9_4","Q_9_5","lb_Q_9_5","ub_Q_9_5","Q_9_6","lb_Q_9_6","ub_Q_9_6","Q_9_7","lb_Q_9_7","ub_Q_9_7","Q_9_8","lb_Q_9_8","ub_Q_9_8","Q_9_9","lb_Q_9_9","ub_Q_9_9"
"PH_WC_9.sorted.bam","9","WC",0.076404,0.034159,0.17194,0.041381,1e-06,0.125388,0.435427,0.343602,0.685989,0.006347,0,0.035321,0.021054,0,0.066193,0.07023,0.032632,0.112167,0.33778,0.100418,0.436492,0.008501,0,0.032581,0.002877,0,0.018665,0.000593,0,0.008097,0.000161,0,0.001397,0.00046,0,0.005752,0.001548,0,0.023754,0.001523,0,0.019198,0.151327,0,0.685379,0.000173,0,0.001832,0.005667,0,0.061076,0.001693,0,0.02265,0.000549,0,0.007529,0.001921,0,0.028994,0.001882,0,0.031804,0.001071,0,0.015966,0.001347,0,0.021199,0.000811,0,0.01246,0.092905,0,0.191654,0.032838,0,0.137049,0.001561,0,0.019067,0.000735,0,0.009595,0.009179,0,0.065329,0.000166,0,0.001323,0.051525,0,0.2491,0.038633,0,0.249202,0.559708,0,0.838503,0.000485,0,0.00596,0.021355,0,0.129638,0.000808,0,0.008511,0.000612,0,0.006673,0.003134,0,0.041487,0.000507,0,0.005041,0.000469,0,0.005283,0.000376,0,0.004503,0.003529,0,0.043658,0.000286,0,0.003675,0.001409,0,0.020843,0.003457,0,0.023931,0.000255,0,0.003127,0.000629,0,0.007589,0.000625,0,0.008515,0.001117,0,0.015351,2e-04,0,0.001708,0.001814,0,0.025235,0.000414,0,0.003209,0.000378,0,0.004556,0.000161,0,0.001974
"PH_WF_10.sorted.bam","10","WF",0.03248,0,0.090807,0.112672,0.06867,0.184465,0.020498,0,0.077673,0.003985,0,0.027845,0.013694,0,0.051078,0.296074,0.215998,0.362968,0.150134,0.014512,0.264914,0.028634,1.3e-05,0.065388,0.341829,0.290185,0.442865,6.1e-05,0,0.000562,0.000625,0,0.007272,4.8e-05,0,0.000459,9.8e-05,0,0.001016,0.000172,0,0.001647,0.000177,0,0.001557,0.00038,0,0.004953,0.001703,0,0.023725,0.00019,0,0.001326,4e-05,0,0.000394,2e-04,0,0.001927,0.000209,0,0.002668,0.000489,0,0.006759,0.000744,0,0.011759,4.5e-05,0,0.000476,0.000815,0,0.009722,0.042534,0,0.219393,0.000317,0,0.003607,0.00015,0,0.001525,0.011707,0,0.100608,4.9e-05,0,0.000529,0.061535,0,0.181085,0.103033,0,0.235748,0.037729,0,0.153455,0.003797,0,0.051416,0.000341,0,0.002831,0.000102,0,0.000898,5.8e-05,0,0.000612,0.000704,0,0.005524,0.035848,0,0.128657,0.001252,0,0.019499,0.000157,0,0.001517,0.010765,0,0.064965,0.000135,0,0.000963,0.000148,0,0.001462,6.8e-05,0,0.000693,0.000479,0,0.004776,0.041125,0,0.364595,0.000395,0,0.004345,0.00077,0,0.010103,0.002843,0,0.040155,0.53629,0.240588,0.709269,0.093467,0,0.441061,0.008121,0,0.074329,8.3e-05,0,0.000863
"PH_WF_11.sorted.bam","11","WF",0.108012,0.062304,0.166001,0.083343,0.055741,0.115465,0.148956,0.093527,0.194042,0.100929,0.062,0.15217,0.11559,0.082435,0.159894,0.171072,0.116189,0.223874,0.20123,0.088711,0.270835,0.00654,0,0.036083,0.064327,0.018322,0.11944,5.6e-05,0,0.000515,0.000512,0,0.00311,3.3e-05,0,0.000331,0.000433,0,0.00455,0.000317,0,0.003288,8.3e-05,0,0.000919,0.000703,0,0.007389,0.050671,0,0.177902,0.081305,0,0.24371,4.2e-05,0,0.000389,0.000135,0,0.001398,0.000112,0,0.001149,0.000161,0,0.001613,0.000286,0,0.002808,5.1e-05,0,0.000422,0.004033,0,0.047826,0.108627,0,0.21426,0.000315,0,0.002645,3e-04,0,0.003663,0.224921,0.141772,0.319078,3.7e-05,0,0.000307,0.209398,0.114144,0.328009,0.000864,0,0.007574,0.173822,0,0.371596,0.001334,0,0.011531,0.000452,0,0.005462,0.000208,0,0.00211,3.9e-05,0,0.000345,0.000283,0,0.003273,0.004939,0,0.050808,0.000664,0,0.008066,0.001276,0,0.015985,0.004457,0,0.057001,0.000217,0,0.002626,0.000251,0,0.002632,4.1e-05,0,0.000441,0.000417,0,0.003977,0.00058,0,0.006063,0.040729,0,0.231936,0.0659,0,0.178209,0.000556,0,0.005878,0.003449,0,0.052557,0.016054,0,0.126573,0.00091,0,0.014512,2.8e-05,0,0.000215
"PH_WF_12.sorted.bam","12","WF",0.020038,0,0.072377,0.147896,0.104916,0.214509,0.001774,0,0.013404,0.038677,0.002336,0.074716,0.023965,0,0.065084,0.281993,0.196755,0.355396,0.122901,0.000826,0.211038,0.010171,0,0.045883,0.352585,0.298933,0.428569,0.001602,0,0.024101,0.003728,0,0.054216,0.000845,0,0.012304,0.00019,0,0.001972,0.000139,0,0.001408,0.000326,0,0.003367,0.002554,0,0.03672,0.000899,0,0.012611,0.000224,0,0.002491,0.001511,0,0.022575,0.006122,0,0.059353,0.000907,0,0.012059,0.000162,0,0.001539,0.002898,0,0.039882,0.000446,0,0.005207,0.020569,0,0.137109,0.114098,0,0.298354,0.000853,0,0.010394,0.042304,0,0.126941,0.003259,0,0.045941,0.012078,0,0.127391,0.001213,0,0.014873,0.099642,0,0.32286,0.000749,0,0.010252,0.018375,0,0.10673,0.029277,0,0.123237,0.000451,0,0.004418,0.000456,0,0.005058,0.001679,0,0.02436,0.000626,0,0.008297,0.000327,0,0.004174,0.001857,0,0.027297,0.002536,0,0.035497,0.003273,0,0.040106,0.006388,0,0.074925,0.001462,0,0.020833,0.000816,0,0.007463,0.074062,0,0.422375,0.000252,0,0.002121,0.005221,0,0.080867,0.001878,0,0.028682,0.355023,0,0.529389,0.088795,0,0.332921,0.000732,0,0.009707,0.089195,0,0.169652
"PH_WF_1.sorted.bam","1","WF",0.027745,0,0.089183,0.128824,0.086399,0.183077,0.044806,0,0.113081,0.05347,0.02093,0.091392,0.039617,0.007802,0.075726,0.321475,0.234255,0.38846,0.115016,0.044246,0.217506,0.028741,1e-06,0.061033,0.240306,0.194911,0.29414,0.00011,0,0.001099,0.000426,0,0.002479,5.3e-05,0,0.000425,0.000801,0,0.010504,0.000319,0,0.003442,8.8e-05,0,0.000952,0.001807,0,0.030954,0.023292,0,0.15586,0.011989,0,0.086845,8.2e-05,0,0.000748,0.000291,0,0.003558,0.00027,0,0.003339,0.00019,0,0.002188,0.027637,0,0.122729,0.000104,0,0.001232,0.018177,0,0.129963,0.180638,0,0.310097,0.00027,0,0.002118,0.000324,0,0.002356,0.007942,0,0.071465,8.3e-05,0,0.000603,0.030864,0,0.174338,0.011045,0,0.120653,0.073012,0,0.217956,0.034541,0,0.129364,0.038388,0,0.128219,0.000243,0,0.002215,7.5e-05,0,0.000689,0.002471,0,0.038999,0.040507,0,0.11428,0.002634,0,0.034478,0.00387,0,0.057894,0.003233,0,0.047996,0.002241,0,0.031634,0.001277,0,0.018043,0.000157,0,0.001405,0.000433,0,0.004222,0.001045,0,0.00936,0.000221,0,0.001742,0.003315,0,0.054326,0.001075,0,0.010743,0.432949,0.233851,0.537099,0.040513,0,0.2646,0.000935,0,0.012193,6.3e-05,0,0.000641
"PH_WF_2.sorted.bam","2","WF",0.047333,0,0.108218,0.103276,0.054,0.19252,0.001634,0,0.012496,0.004233,0,0.032451,0.031227,0,0.077498,0.248386,0.147484,0.347893,0.114053,0,0.256754,0.00804,0,0.039036,0.441818,0.379772,0.552585,0.001065,0,0.01545,0.000625,0,0.007944,0.001549,0,0.021388,0.000396,0,0.004015,0.000409,0,0.004404,0.000146,0,0.001194,0.000453,0,0.005875,0.000353,0,0.003604,0.000306,0,0.003584,0.001158,0,0.017909,0.000283,0,0.002871,0.000746,0,0.008832,0.000306,0,0.002853,0.002295,0,0.043751,0.00068,0,0.007568,0.081489,0,0.212749,0.090159,0,0.227265,0.000517,0,0.005686,0.000161,0,0.001559,0.016826,0,0.129923,0.000458,0,0.004614,0.001877,0,0.028343,0.01775,0,0.161052,0.000459,0,0.006555,0.000858,0,0.012258,0.033797,0,0.136104,0.000651,0,0.005008,0.000445,0,0.004174,0.005815,0,0.05913,0.00441,0,0.057539,0.00027,0,0.002489,0.000869,0,0.01218,0.000633,0,0.007702,0.001182,0,0.016777,0.001449,0,0.020122,0.000636,0,0.008797,0.001597,0,0.021354,0.089001,0,0.379553,0.000314,0,0.0041,0.000856,0,0.00942,0.006207,0,0.095879,0.304873,0,0.561745,0.170375,0,0.504607,0.000179,0,0.001405,0.155117,0.0557,0.236107
"PH_WF_3.sorted.bam","3","WF",0.003806,0,0.028332,0.070219,0.030207,0.146887,0.001448,0,0.011834,0.0046,0,0.050495,0.011696,0,0.053056,0.267972,0.135816,0.345903,0.10776,1.2e-05,0.230499,0.004352,0,0.02652,0.528146,0.475802,0.623787,0.000415,0,0.005134,0.000545,0,0.007164,0.031262,0,0.085217,0.000361,0,0.003656,0.000305,0,0.002598,0.000206,0,0.001791,0.000773,0,0.011274,0.000766,0,0.008778,0.000224,0,0.002699,0.000376,0,0.004425,0.000445,0,0.005087,0.001267,0,0.016194,0.000157,0,0.001682,0.000411,0,0.005541,0.000553,0,0.008533,0.002478,0,0.040093,0.022182,0,0.244861,0.000575,0,0.004513,0.000805,0,0.010452,0.001621,0,0.024634,0.00171,0,0.026005,0.001363,0,0.017129,0.000505,0,0.006855,0.000204,0,0.002007,3e-04,0,0.003178,0.01235,0,0.089897,0.001935,0,0.030345,0.000546,0,0.006133,0.000204,0,0.001866,0.001712,0,0.028934,0.000453,0,0.005484,0.000265,0,0.003195,0.001221,0,0.018658,0.001079,0,0.015416,0.001115,0,0.016003,0.001257,0,0.018768,0.000613,0,0.006996,0.050632,0,0.248314,0.000206,0,0.002657,0.004906,0,0.098569,0.004813,0,0.080932,0.501849,0,0.674261,0.196656,0,0.447169,0.000142,0,0.001426,0.148238,0.069199,0.459738
"PH_WF_4.sorted.bam","4","WF",0.016974,0,0.063642,0.086216,0.045336,0.154332,0.000797,0,0.005934,0.003366,0,0.019932,0.003316,0,0.023756,0.276332,0.166253,0.353663,0.09469,0,0.231621,0.001102,0,0.007746,0.517206,0.448564,0.631023,0.00068,0,0.008346,0.002334,0,0.039605,0.006367,0,0.07481,0.000129,0,0.000933,0.000173,0,0.002079,0.00011,0,0.001249,0.000712,0,0.008753,0.001308,0,0.015874,0.000163,0,0.001374,0.000176,0,0.001916,0.000218,0,0.002033,0.000154,0,0.001787,0.000136,0,0.001506,0.000448,0,0.005348,0.000344,0,0.004221,0.001897,0,0.024605,0.020627,0,0.179073,0.000263,0,0.002831,0.000339,0,0.003613,0.000424,0,0.005385,0.002522,0,0.03044,0.023827,0,0.124144,0.084404,0,0.196987,0.000191,0,0.002212,0.001638,0,0.022931,0.003366,0,0.043466,0.003002,0,0.043448,0.006092,0,0.062528,0.000291,0,0.00371,0.000188,0,0.00253,0.000117,0,0.00115,0.000133,0,0.001441,0.000124,0,0.001461,0.000483,0,0.004247,0.00037,0,0.004957,0.000179,0,0.001993,0.003183,0,0.040051,0.05051,0,0.306919,0.000201,0,0.002024,0.00164,0,0.022294,0.001074,0,0.014073,0.520585,0.313302,0.667889,0.060398,0,0.339042,0.00014,0,0.001592,0.19834,0.119967,0.289427
"PH_WF_5.sorted.bam","5","WF",0.037186,0,0.109771,0.094504,0.050906,0.163289,0.001731,0,0.013556,0.001975,0,0.015116,0.038027,0.011441,0.080282,0.256669,0.174375,0.336004,0.141172,3e-06,0.272924,0.025209,0,0.05458,0.403526,0.331433,0.537074,0.003375,0,0.051496,0.001468,0,0.020192,0.000499,0,0.006276,0.000407,0,0.003294,0.00024,0,0.00256,0.000248,0,0.002587,0.000655,0,0.008877,0.000272,0,0.00248,0.000347,0,0.00386,0.000271,0,0.00309,0.000271,0,0.002854,0.000761,0,0.010277,0.000187,0,0.001981,0.000219,0,0.00195,0.000236,0,0.002665,0.004869,0,0.071505,0.021221,0,0.17421,0.001064,0,0.015399,0.00019,0,0.002216,0.040878,0,0.15769,0.022086,0,0.111905,0.058561,0,0.21514,0.114101,0,0.237208,0.000352,0,0.002954,0.000764,0,0.011968,0.000921,0,0.011392,0.005484,0,0.053832,0.00141,0,0.01753,0.000327,0,0.004027,0.001889,0,0.029208,0.000124,0,0.001212,0.000684,0,0.009406,0.031183,0,0.08891,0.005122,0,0.061702,0.007152,0,0.079383,0.001445,0,0.021897,0.001063,0,0.007255,0.048058,0,0.310191,0.000245,0,0.002586,0.000278,0,0.003159,0.001163,0,0.012844,0.390339,0,0.56835,0.092188,0,0.533064,0.001047,0,0.015206,0.136335,0.066856,0.244231
"PH_WF_6.sorted.bam","6","WF",0.058615,0,0.114289,0.091629,0.052068,0.149311,0.008912,0,0.054392,0.063061,0.033771,0.0918,0.03095,6.3e-05,0.067411,0.295385,0.195666,0.372247,0.095881,8.9e-05,0.214097,0.028248,1e-06,0.062829,0.327319,0.27103,0.437981,5.6e-05,0,0.000582,0.000811,0,0.009108,9.4e-05,0,0.000602,0.00025,0,0.002378,0.00028,0,0.00262,0.000196,0,0.002685,0.00082,0,0.010415,0.106995,0,0.170118,0.003239,0,0.037294,4.1e-05,0,0.000396,0.000418,0,0.004959,0.000147,0,0.001549,0.00033,0,0.003332,0.000738,0,0.008079,4.6e-05,0,0.000457,0.001803,0,0.023564,0.023089,0,0.162633,0.000335,0,0.003585,0.000174,0,0.001874,0.030945,0,0.126112,4.3e-05,0,0.000394,0.111837,0,0.225657,0.008861,0,0.095621,0.011212,0,0.105141,0.001331,0,0.011928,0.001254,0,0.015948,0.000223,0,0.002312,5.7e-05,0,0.000575,0.000977,0,0.014325,0.017086,0,0.100843,0.00082,0,0.010751,0.001699,0,0.015862,0.017337,0,0.090938,0.000203,0,0.00185,0.001601,0,0.024405,7.3e-05,0,0.000779,2e-04,0,0.00255,0.025801,0,0.27818,0.000967,0,0.010107,0.011045,0,0.14459,0.010638,0,0.078946,0.533911,0.264712,0.660519,0.05533,0,0.397401,0.016626,0,0.108658,6e-05,0,0.000551
"PH_WF_8.sorted.bam","8","WF",0.029032,0,0.079177,0.120179,0.080016,0.175695,0.002887,0,0.020639,0.001519,0,0.010872,0.091113,0.062581,0.119345,0.231673,0.148595,0.293376,0.238648,0.151488,0.337718,0.00494,0,0.034364,0.280008,0.230013,0.368804,0.000454,0,0.004004,0.001071,0,0.013867,0.000648,0,0.009971,0.000537,0,0.004716,0.000231,0,0.002348,0.000233,0,0.002731,0.000377,0,0.004524,0.000212,0,0.002422,0.000451,0,0.004996,0.000146,0,0.001947,0.00174,0,0.023991,0.000493,0,0.006811,0.000178,0,0.001284,0.000406,0,0.004649,7.7e-05,0,0.000727,0.006327,0,0.071348,0.001397,0,0.016775,0.001301,0,0.018608,0.000202,0,0.001815,0.000329,0,0.003704,0.000227,0,0.002585,0.045224,0,0.154107,0.196533,0.078915,0.284316,0.001525,0,0.020503,0.000203,0,0.001945,0.172958,0.002707,0.235094,0.000225,0,0.00259,0.000141,0,0.001628,0.001024,0,0.014432,0.001242,0,0.016511,0.000559,0,0.008088,0.000198,0,0.001996,0.002963,0,0.042983,9.7e-05,0,0.001013,0.000413,0,0.005686,0.000141,0,0.001125,0.000856,0,0.012489,0.037884,0,0.242572,0.000528,0,0.004672,0.000698,0,0.009683,0.003006,0,0.046788,0.453014,0.278754,0.572083,0.059931,0,0.323488,0.003102,0,0.039427,0.000499,0,0.00576
"PH_WF_9.sorted.bam","9","WF",0.017507,0,0.057877,0.08308,0.046583,0.151622,0.003561,0,0.023875,0.003795,0,0.020913,0.01825,0,0.052692,0.267718,0.17361,0.333762,0.115686,0.002094,0.240315,0.019611,0,0.054359,0.470791,0.412875,0.565755,0.000459,0,0.006425,0.001197,0,0.016834,0.000324,0,0.003258,0.000697,0,0.01031,0.000408,0,0.005952,0.000507,0,0.005126,0.000448,0,0.003701,0.000499,0,0.006377,0.000644,0,0.00835,0.000309,0,0.004418,0.003094,0,0.040281,0.000469,0,0.006947,0.000398,0,0.004806,0.002054,0,0.026031,0.001304,0,0.015998,0.002142,0,0.029737,0.000377,0,0.004975,0.001345,0,0.017887,0.000247,0,0.002556,0.002762,0,0.040144,0.001223,0,0.013582,0.020878,0,0.110331,0.101075,0,0.191603,0.000233,0,0.001989,0.001642,0,0.023379,0.016936,0,0.099739,0.000578,0,0.008026,0.00041,0,0.00505,0.003439,0,0.044927,0.002557,0,0.033718,0.000983,0,0.014676,0.000606,0,0.005784,0.005452,0,0.052822,0.001543,0,0.024821,0.003645,0,0.062691,0.00325,0,0.040716,0.002201,0,0.031459,0.058931,0,0.300607,0.001399,0,0.01934,0.000831,0,0.011185,0.00273,0,0.039409,0.523995,0.336453,0.661977,0.085565,0,0.366569,0.014496,0,0.091715,0.125718,0.061818,0.19379
"PH_WH_10.sorted.bam","10","WH",0.000673,0,0.005382,0.63246,0.577393,0.794832,0.000886,0,0.006815,0.004701,0,0.024373,0.04508,0.020143,0.075204,0.000822,0,0.006817,0.313107,0.138587,0.364248,0.000893,0,0.00709,0.001377,0,0.009661,0.000152,0,0.001727,0.000119,0,0.001595,0.301175,0.209429,0.595207,0.000103,0,0.000982,0.000211,0,0.002411,0.00011,0,0.001289,0.000168,0,0.00194,0.000792,0,0.009675,0.000285,0,0.003512,0.002035,0,0.021477,0.000117,0,0.001087,0.039808,0,0.136318,0.000269,0,0.002397,0.002196,0,0.030997,0.022616,0,0.065119,0.000141,0,0.001499,0.000175,0,0.00173,0.000133,0,0.001219,0.000142,0,0.001361,0.000275,0,0.003448,0.000123,0,0.001141,0.000156,0,0.001557,0.620857,0.274541,0.725032,0.000267,0,0.003513,0.000898,0,0.01301,0.001714,0,0.019271,0.000217,0,0.002165,0.000707,0,0.008616,0.000106,0,0.001144,0.000238,0,0.002593,0.000115,0,0.001207,0.000318,0,0.004174,0.000303,0,0.002358,6.9e-05,0,0.000606,0.000187,0,0.001862,0.000158,0,0.001607,0.000132,0,0.001209,0.000371,0,0.004351,0.000168,0,0.001515,0.000535,0,0.007639,0.000245,0,0.003075,0.000247,0,0.002752,0.000504,0,0.005428,0.000134,0,0.001456,0.000209,0,0.002022
"PH_WH_11.sorted.bam","11","WH",0.005886,0,0.030026,0.606461,0.555435,0.73942,0.008096,0,0.035784,0.00133,0,0.009772,0.030106,0.007505,0.057846,0.002484,0,0.017908,0.335305,0.187833,0.379552,0.000838,0,0.007007,0.009495,0,0.038169,0.000299,0,0.003432,0.000955,0,0.014344,0.289473,0.206416,0.541925,0.002011,0,0.028051,0.000736,0,0.007189,0.000534,0,0.008459,0.000487,0,0.005278,0.000247,0,0.002531,2e-04,0,0.002176,0.000136,0,0.001622,0.004842,0,0.052233,0.003188,0,0.048976,0.004565,0,0.053995,0.000533,0,0.006862,0.001208,0,0.019255,0.000528,0,0.007628,0.000367,0,0.004583,0.000786,0,0.010647,0.000327,0,0.004405,0.001509,0,0.02064,9.7e-05,0,0.001079,0.00116,0,0.017434,0.627584,0.373481,0.732246,0.005337,0,0.057731,0.00024,0,0.002286,0.033739,0,0.107658,0.000201,0,0.00166,0.000667,0,0.009321,0.000213,0,0.001866,0.000249,0,0.002532,0.000147,0,0.001593,0.000136,0,0.001442,0.000156,0,0.001559,0.000197,0,0.002478,0.000232,0,0.001511,5.5e-05,0,0.000558,0.000978,0,0.015201,0.00065,0,0.008539,0.001343,0,0.020075,0.000217,0,0.002971,0.009264,0,0.064508,0.000859,0,0.011739,0.000784,0,0.011316,0.000236,0,0.002101,0.00233,0,0.024218
"PH_WH_12.sorted.bam","12","WH",0.000922,0,0.007285,0.621934,0.566893,0.768915,0.019357,0,0.057427,0.000713,0,0.00566,0.050448,0.020427,0.106698,0.001984,0,0.014915,0.299022,0.104895,0.347446,0.001854,0,0.012776,0.003765,0,0.022711,0.000121,0,0.001146,0.000219,0,0.002827,0.38383,0.293368,0.7681,0.000222,0,0.001899,0.008186,0,0.087741,0.001115,0,0.016276,7.4e-05,0,0.000719,6.6e-05,0,0.000552,0.000258,0,0.002424,7.1e-05,0,0.000708,0.000128,0,0.001226,0.000449,0,0.003229,0.000406,0,0.004969,8.2e-05,0,0.000786,0.000245,0,0.00296,0.000144,0,0.001469,0.000522,0,0.006747,0.001555,0,0.022328,0.000115,0,0.001145,0.000158,0,0.001577,0.000108,0,0.001046,0.000482,0,0.00552,0.465864,0,0.602521,0.025142,0,0.100043,0.000186,0,0.001938,0.098495,0.036744,0.21278,0.000478,0,0.006065,0.001517,0,0.021751,0.000177,0,0.001952,0.000573,0,0.007962,0.000468,0,0.005957,0.000182,0,0.00228,0.000167,0,0.001887,0.000223,0,0.002204,0.000665,0,0.008579,0.000376,0,0.00488,0.000155,0,0.001798,0.000329,0,0.003876,0.000247,0,0.002485,0.000321,0,0.003705,0.000521,0,0.007153,0.000559,0,0.005551,0.003698,0,0.03929,0.000502,0,0.006719,0.000598,0,0.009458
"PH_WH_1.sorted.bam","1","WH",0.000762,0,0.006024,0.625942,0.573981,0.775889,0.001143,0,0.009113,0.000729,0,0.005444,0.037855,0.013727,0.069863,0.001269,0,0.009888,0.329327,0.155293,0.378149,0.001036,0,0.007788,0.001937,0,0.014097,7.9e-05,0,0.000922,0.00016,0,0.001983,0.320408,0.213034,0.683242,9.1e-05,0,0.00098,0.000181,0,0.002313,0.00016,0,0.001247,9.3e-05,0,0.000806,0.000273,0,0.002517,9.7e-05,0,0.000902,8.3e-05,0,0.000808,0.000289,0,0.003087,0.000494,0,0.004216,0.000665,0,0.007549,0.000253,0,0.002735,0.014151,0,0.052911,0.000144,0,0.001376,0.00023,0,0.001745,0.000145,0,0.001383,9.3e-05,0,0.000937,0.000241,0,0.002038,0.00025,0,0.003023,0.000218,0,0.002846,0.608914,0.181743,0.741382,0.000395,0,0.004133,0.000271,0,0.003343,0.04437,0,0.133886,0.000627,0,0.007908,0.001648,0,0.024021,0.000182,0,0.001933,0.000351,0,0.003883,0.000168,0,0.002008,0.000117,0,0.001149,0.000391,0,0.005164,0.000163,0,0.001975,0.000283,0,0.003364,0.000108,0,0.00101,0.00019,0,0.001928,0.000465,0,0.005653,0.000224,0,0.002949,9.6e-05,0,0.00094,0.000706,0,0.00917,0.000394,0,0.005386,0.000281,0,0.002242,0.000202,0,0.002719,0.000658,0,0.008283
"PH_WH_2.sorted.bam","2","WH",0.00498,0,0.026047,0.598514,0.547956,0.742275,0.002246,0,0.016679,0.001403,0,0.011385,0.014386,0,0.045743,0.002273,0,0.017702,0.369619,0.208999,0.415987,0.001617,0,0.012629,0.004961,0,0.033522,0.000257,0,0.002186,0.004096,0,0.047425,0.211958,0.11478,0.497269,0.000308,0,0.002217,0.002129,0,0.030392,9.8e-05,0,0.001066,0.000209,0,0.002362,0.001375,0,0.019021,0.00014,0,0.001749,5.1e-05,0,0.000571,0.002523,0,0.03071,0.020285,0,0.090377,0.00049,0,0.007636,0.000443,0,0.006292,0.000268,0,0.003367,0.000375,0,0.004773,0.001649,0,0.026942,0.00027,0,0.003349,9.1e-05,0,0.000818,0.001548,0,0.019682,7e-05,0,0.000771,0.001166,0,0.017434,0.735112,0.410828,0.828429,0.000273,0,0.002513,0.000173,0,0.001851,0.001549,0,0.023393,0.000115,0,0.001355,8.3e-05,0,0.00063,0.000428,0,0.006418,0.001376,0,0.020619,0.000394,0,0.005484,0.000122,0,0.001315,0.000369,0,0.004945,0.000106,0,0.001139,0.000138,0,0.001321,7.4e-05,0,0.00089,0.000342,0,0.004608,0.007091,0,0.065114,0.00029,0,0.003749,0.00015,0,0.00158,0.001028,0,0.017005,0.000253,0,0.003141,0.000545,0,0.007014,0.000152,0,0.001658,3.6e-05,0,0.000336
"PH_WH_3.sorted.bam","3","WH",0.001248,0,0.009321,0.61502,0.562422,0.785571,0.001626,0,0.011651,0.001647,0,0.014906,0.035835,0.010567,0.066291,0.002365,0,0.020225,0.340071,0.161179,0.387077,0.001148,0,0.009138,0.00104,0,0.008207,0.000132,0,0.001205,0.000149,0,0.001514,0.293977,0.20315,0.618549,0.000254,0,0.003125,0.000378,0,0.004868,0.00012,0,0.001057,0.000141,0,0.001482,0.000502,0,0.007234,0.000127,0,0.001106,9.3e-05,0,0.001028,0.000479,0,0.00508,0.010188,0,0.11493,0.001122,0,0.014636,0.001866,0,0.02912,0.002722,0,0.041092,0.000235,0,0.002948,0.000641,0,0.008825,0.000215,0,0.002582,0.000126,0,0.001162,0.00279,0,0.039875,0.000102,0,0.001267,0.000691,0,0.008292,0.629574,0.309644,0.743137,0.00067,0,0.008332,9e-05,0,0.00079,0.048184,0,0.107943,0.000103,0,0.00072,0.000225,0,0.002529,0.00013,0,0.001311,0.000345,0,0.004245,0.00013,0,0.001293,0.000154,0,0.00174,0.000855,0,0.010216,0.000223,0,0.002615,0.000171,0,0.001833,0.000112,0,0.001145,0.000153,0,0.001931,0.000311,0,0.003287,0.000117,0,0.001104,0.000103,0,0.001211,0.000741,0,0.009446,0.000193,0,0.002064,0.000208,0,0.002084,6.4e-05,0,0.000527,9.6e-05,0,0.00096
