"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_WC_11.sorted.bam","11","WC",0.189843,0.138022,0.241793,0.04303,6.6e-05,0.09426,0.011197,0,0.043975,0.698815,0.628931,0.771932,0.002944,0,0.019699,0.028058,0,0.084934,0.026112,0,0.061573,0.000126,0,0.001241,0.000479,0,0.004907,0.00055,0,0.007106,0.000695,0,0.01079,0.017616,0,0.086248,0.000107,0,0.001102,0.368532,0.247234,0.481363,0.056859,0,0.187234,0.000969,0,0.014764,0.464517,0.296547,0.60113,0.000471,0,0.005366,0.0013,0,0.018586,0.000755,0,0.009317,0.000591,0,0.005887,0.000127,0,0.001499,0.003808,0,0.058893,0.006817,0,0.084367,0.001518,0,0.021246,0.021415,0,0.161711,0.000476,0,0.005731,0.000179,0,0.002031,0.00545,0,0.053664,0.001887,0,0.028027,0.000627,0,0.006967,0.02023,0,0.113376,0.002041,0,0.026392,0.021723,0,0.099667,0.000133,0,0.001413
"PH_WC_1.sorted.bam","1","WC",0.155278,0.10511,0.209858,0.049015,0.021733,0.083708,0.040154,0.00078,0.068294,0.668091,0.595049,0.740297,0.001167,0,0.008903,0.0796,5e-06,0.143558,0.006695,0,0.038467,0.000126,0,0.00142,0.000794,0,0.011499,0.000632,0,0.008466,0.001654,0,0.025976,0.074256,0,0.135167,6.2e-05,0,0.000722,0.305224,0.208414,0.41345,0.00305,0,0.040914,0.001905,0,0.027911,0.440605,0.300614,0.583768,0.000174,0,0.002078,0.000229,0,0.002727,0.000369,0,0.004061,0.000541,0,0.004991,7.4e-05,0,0.000796,0.00163,0,0.021692,0.01726,0,0.150593,0.00024,0,0.00281,0.137004,0,0.283285,0.000342,0,0.003784,0.000609,0,0.007621,0.000827,0,0.011577,0.001177,0,0.014087,0.00176,0,0.028155,0.00725,0,0.069478,0.000532,0,0.007152,0.001506,0,0.022062,0.000169,0,0.001911
"PH_WC_2.sorted.bam","2","WC",0.143695,0.084219,0.208247,0.087111,0.042585,0.139346,0.029815,9.5e-05,0.06427,0.662765,0.593453,0.730998,0.002103,0,0.018146,0.062082,6e-06,0.125384,0.012428,0,0.047064,0.000116,0,0.001148,0.000406,0,0.004736,0.000461,0,0.004303,0.007053,0,0.079724,0.013253,0,0.116895,0.003409,0,0.022835,0.219129,0,0.414505,0.107963,0,0.275765,0.015985,0,0.105655,0.48582,0.305914,0.613547,0.000531,0,0.006569,0.000758,0,0.006567,0.00053,0,0.007521,0.00102,0,0.013321,0.000157,0,0.001588,0.058917,0,0.244142,0.049112,0,0.177841,0.003198,0,0.052132,0.006894,0,0.094415,0.00027,0,0.003112,0.000286,0,0.002876,0.001124,0,0.017806,0.001808,0,0.029693,0.012794,0,0.079116,0.002899,0,0.036477,0.000785,0,0.009322,0.0052,0,0.061109,0.000123,0,0.001017
"PH_WC_3.sorted.bam","3","WC",0.203534,0.154147,0.257342,0.079745,0.023952,0.129077,0.000731,0,0.005314,0.705096,0.633662,0.770185,0.001634,0,0.011369,0.006814,0,0.048904,0.002445,0,0.020476,0.000109,0,0.00118,0.000485,0,0.004824,0.00126,0,0.018107,0.000263,0,0.003295,0.000257,0,0.00294,7.3e-05,0,0.000861,0.404536,0.302647,0.51236,0.149513,0,0.252019,0.000161,0,0.001704,0.424182,0.282811,0.571109,0.000502,0,0.006445,0.000997,0,0.011276,0.000224,0,0.002976,0.000598,0,0.008164,0.000107,0,0.001192,0.000747,0,0.007514,0.005265,0,0.066956,0.000249,0,0.002962,0.004972,0,0.068976,0.000313,0,0.003362,0.000413,0,0.005092,0.000317,0,0.002851,0.000454,0,0.006304,0.000162,0,0.001991,0.002049,0,0.02862,0.000421,0,0.004921,0.001255,0,0.016149,0.000117,0,0.001315
"PH_WC_5.sorted.bam","5","WC",0.168821,0.115095,0.226108,0.056712,0.002385,0.10685,0.077796,0.045695,0.112396,0.579771,0.498912,0.66924,0.000733,0,0.005722,0.04538,0,0.113229,0.070788,0.032399,0.110666,0.00011,0,0.001264,0.00071,0,0.005833,8.3e-05,0,0.000898,0.000148,0,0.001657,0.001331,0,0.019983,4.8e-05,0,0.000534,0.335956,0.227289,0.450332,0.109732,0,0.210094,0.153364,0.088097,0.223131,0.171986,0,0.37108,0.000185,0,0.002415,0.000271,0,0.003138,0.000142,0,0.001385,0.000223,0,0.002524,4.5e-05,0,0.000475,0.000212,0,0.002468,0.0011,0,0.01142,0.000204,0,0.00201,0.082257,0,0.224524,0.000228,0,0.002555,0.000166,0,0.00175,0.00021,0,0.002191,0.000113,0,0.001146,0.000305,0,0.003379,0.134038,0,0.220879,0.000326,0,0.003961,0.006428,0,0.086385,7.8e-05,0,0.000909
"PH_WC_6.sorted.bam","6","WC",0.174675,0.122187,0.233582,0.060864,1.5e-05,0.11327,0.008964,0,0.041008,0.671765,0.593889,0.747847,0.002683,0,0.023225,0.061905,9.8e-05,0.11287,0.019144,0,0.055385,0.000469,0,0.004685,0.002202,0,0.027845,0.000797,0,0.008812,0.000481,0,0.006656,0.007886,0,0.074214,0.000138,0,0.00146,0.321375,0.077761,0.463163,0.025994,0,0.206602,0.003733,0,0.042752,0.487572,0.366634,0.666482,0.000203,0,0.001939,0.003117,0,0.044432,0.000205,0,0.001973,0.000353,0,0.004423,8.6e-05,0,0.000911,0.021537,0,0.185978,0.079125,0,0.191606,0.000237,0,0.002215,0.006239,0,0.102345,0.000212,0,0.00251,0.000383,0,0.00397,0.002615,0,0.036329,0.001812,0,0.030339,0.005111,0,0.048201,0.010692,0,0.095514,0.001103,0,0.015651,0.015695,0,0.091196,0.000631,0,0.009092
"PH_WC_7.sorted.bam","7","WC",0.147986,0.094614,0.203549,0.034908,2e-06,0.083085,0.031987,3e-06,0.061189,0.705666,0.631297,0.776246,0.001966,0,0.014248,0.027983,0,0.075466,0.049505,0.020459,0.086528,0.000228,0,0.00248,0.000385,0,0.005408,0.000195,0,0.001591,0.003629,0,0.062977,0.02745,0,0.105515,0.000171,0,0.001723,0.285452,0.025061,0.403232,0.029292,0,0.15723,0.001812,0,0.02136,0.534287,0.397174,0.665337,0.000279,0,0.002697,0.000491,0,0.006662,0.001035,0,0.014763,0.00056,0,0.005969,9.4e-05,0,0.001102,0.005009,0,0.08898,0.008117,0,0.073805,0.000511,0,0.005702,0.001557,0,0.02038,0.000374,0,0.004424,0.000191,0,0.002223,0.000762,0,0.01113,0.003691,0,0.058006,0.029194,0,0.103201,0.024084,0,0.148365,0.001005,0,0.015941,0.040017,0,0.142593,0.000128,0,0.001417
"PH_WC_8.sorted.bam","8","WC",0.160169,0.106755,0.213081,0.05027,1.5e-05,0.103384,0.079176,0.044451,0.114696,0.573168,0.499529,0.64937,0.001725,0,0.014152,0.067285,0.025649,0.109405,0.068207,0.036515,0.100479,0.000212,0,0.001946,0.00111,0,0.013606,0.00028,0,0.00345,0.001365,0,0.017237,0.010179,0,0.126809,0.000107,0,0.001116,0.315452,0.204376,0.423571,0.083486,0,0.202735,0.143299,0,0.225158,0.293172,0.134926,0.46266,0.000301,0,0.002849,0.001247,0,0.01772,0.000496,0,0.006163,0.000435,0,0.004731,0.000108,0,0.001223,0.000243,0,0.002615,0.003634,0,0.055933,0.000409,0,0.005763,0.007727,0,0.104673,3e-04,0,0.003831,0.000134,0,0.001142,0.001443,0,0.015422,0.000324,0,0.003423,0.002388,0,0.029032,0.009594,0,0.130699,0.000455,0,0.004384,0.121988,0,0.190389,0.000111,0,0.001066
"PH_WC_9.sorted.bam","9","WC",0.177573,0.129429,0.230832,0.062088,0.000114,0.108669,0.00562,0,0.039025,0.659271,0.588891,0.729936,0.005102,0,0.026335,0.074753,0.025941,0.122139,0.015592,0,0.06037,0.000135,0,0.00122,0.000969,0,0.009728,0.00063,0,0.007862,0.000314,0,0.002802,0.005838,0,0.074179,0.000345,0,0.004858,0.346016,0.238209,0.455468,0.007154,0,0.106181,0.002973,0,0.038713,0.460121,0.340487,0.572001,0.002098,0,0.027749,0.001491,0,0.019663,0.000207,0,0.00221,0.000826,0,0.009123,0.000533,0,0.00688,0.000487,0,0.005438,0.106536,0,0.204422,0.000642,0,0.008488,0.030334,0,0.184139,0.001409,0,0.01963,0.000173,0,0.001634,0.004991,0,0.066598,0.000928,0,0.012958,0.000576,0,0.005899,0.010998,0,0.09654,0.003107,0,0.036453,0.009752,0,0.09193,0.000417,0,0.004389
"PH_WF_10.sorted.bam","10","WF",0.004061,0,0.030987,0.335469,0.2871,0.381358,0.037314,0.014163,0.061532,0.059502,0.000557,0.113125,0.04085,0.015557,0.070912,0.459837,0.423824,0.494922,0.062966,0.028763,0.099271,6e-05,0,0.000617,3e-04,0,0.003571,9.4e-05,0,0.000957,0.000632,0,0.00894,0.000872,0,0.01173,4.8e-05,0,0.000539,0.000379,0,0.003322,0.000574,0,0.005137,0.014304,0,0.10832,0.000317,0,0.004204,0.000607,0,0.007543,0.000737,0,0.008114,0.048183,0,0.104889,0.005648,0,0.07363,8.1e-05,0,0.000723,0.005658,0,0.061174,0.668115,0.571848,0.761398,0.009612,0,0.101599,0.097015,0,0.213022,0.020522,0,0.123034,0.000388,0,0.004937,0.000426,0,0.004034,0.000153,0,0.001608,0.000929,0,0.011963,0.000451,0,0.005174,0.005841,0,0.084857,0.117977,0,0.19527,7.8e-05,0,0.000701
"PH_WF_11.sorted.bam","11","WF",0.037304,1.6e-05,0.079687,0.150661,0.117836,0.191715,0.144952,0.115191,0.175154,0.171976,0.124406,0.217738,0.029924,0,0.068292,0.29882,0.234459,0.350271,0.166363,0.131275,0.205497,4.7e-05,0,0.00055,0.000593,0,0.009241,8.8e-05,0,0.000933,0.005339,0,0.06977,0.26634,0.062613,0.336717,5.3e-05,0,0.000453,0.046938,0,0.154732,0.002494,0,0.032871,0.015855,0,0.215082,0.000261,0,0.003303,0.00236,0,0.03864,0.010381,0,0.08548,0.001321,0,0.018821,0.020777,0,0.113142,5.3e-05,0,0.000556,0.018109,0,0.109353,0.021081,0,0.25642,0.00034,0,0.004201,0.254299,0.093343,0.380038,0.000414,0,0.004938,0.000194,0,0.002332,0.001173,0,0.014507,0.000259,0,0.00318,0.000605,0,0.005934,0.003069,0,0.044703,0.024488,0,0.126431,0.30301,0.180111,0.396842,6e-05,0,0.000591
"PH_WF_12.sorted.bam","12","WF",0.001151,0,0.009393,0.292383,0.248947,0.334832,0.059281,0.028879,0.090961,0.003396,0,0.023638,0.019105,0,0.058976,0.561726,0.502546,0.616571,0.062959,0.036672,0.090896,0.000131,0,0.001186,0.000444,0,0.005034,0.012019,0,0.140441,0.000297,0,0.003138,0.03561,0,0.160909,0.000648,0,0.008966,0.000286,0,0.003426,0.001301,0,0.016808,0.000857,0,0.01195,0.000457,0,0.005563,0.000494,0,0.00482,0.008675,0,0.090744,0.002735,0,0.034124,0.001185,0,0.02023,0.002059,0,0.028256,0.000196,0,0.002258,0.490168,0.164123,0.642212,0.000689,0,0.008957,0.000764,0,0.009749,0.002833,0,0.045183,0.312934,0.207516,0.465399,0.000323,0,0.003811,0.024529,0,0.150417,0.077079,0,0.161491,0.001486,0,0.021405,0.018172,0,0.106723,0.002934,0,0.044373,0.000697,0,0.008977
"PH_WF_1.sorted.bam","1","WF",0.001183,0,0.009951,0.280932,0.232561,0.329439,0.097162,0.067483,0.131406,0.067938,0.017011,0.132605,0.046123,0.015675,0.073643,0.444828,0.403101,0.477897,0.061832,0.030723,0.101633,8e-05,0,0.000827,0.000257,0,0.003177,8.1e-05,0,0.000866,0.000491,0,0.005017,0.003968,0,0.049413,9.1e-05,0,0.000977,0.000368,0,0.004214,0.000309,0,0.00227,0.00937,0,0.111242,0.00045,0,0.004477,0.000366,0,0.004857,0.013213,0,0.100802,0.000889,0,0.008367,0.029227,0,0.127773,8.5e-05,0,0.000978,0.000464,0,0.005522,0.543636,0.407587,0.651385,0.177793,0.085895,0.246722,0.093851,0,0.253216,0.001164,0,0.016773,0.000276,0,0.002646,0.000259,0,0.002892,0.000319,0,0.0042,0.00163,0,0.02417,0.001852,0,0.027276,0.047215,0,0.136447,0.072196,0,0.198796,9.7e-05,0,0.000933
"PH_WF_2.sorted.bam","2","WF",0.001711,0,0.01381,0.292824,0.242124,0.344786,0.038225,8e-06,0.075255,0.011484,0,0.052295,0.01843,0,0.061325,0.567338,0.498933,0.634408,0.069988,0.033668,0.113925,0.000116,0,0.00113,0.000593,0,0.006972,0.056679,0,0.179915,0.000266,0,0.003411,0.004076,0,0.065117,0.010241,0,0.060352,0.000238,0,0.002892,0.003801,0,0.054678,0.005483,0,0.063351,0.000901,0,0.011541,0.000506,0,0.00525,0.005116,0,0.064769,0.00319,0,0.043014,0.004572,0,0.059944,0.000852,0,0.013198,0.000191,0,0.002224,0.420725,0.219576,0.620092,0.001944,0,0.02372,0.003199,0,0.045053,0.008622,0,0.075808,0.33679,0.208266,0.460799,0.001397,0,0.020618,0.037979,0,0.18114,0.04101,0,0.132048,0.003871,0,0.064991,0.01315,0,0.11089,0.026414,0,0.180089,0.008077,0,0.074372
"PH_WF_3.sorted.bam","3","WF",0.001192,0,0.008612,0.269446,0.222152,0.316703,0.050477,0.021075,0.078897,0.005565,0,0.034557,0.009463,0,0.04051,0.603211,0.550556,0.654905,0.060645,0.029741,0.095964,0.00013,0,0.001344,0.000322,0,0.004071,0.068098,0,0.18274,0.000356,0,0.005038,0.00641,0,0.069738,0.005818,0,0.039605,0.000193,0,0.002205,0.001814,0,0.026689,0.003367,0,0.047551,0.000404,0,0.004615,0.000365,0,0.003553,0.002378,0,0.033229,0.0041,0,0.05661,0.001185,0,0.015968,0.002744,0,0.030367,0.000608,0,0.008079,0.375408,0.190223,0.558996,0.021498,0,0.137716,0.002491,0,0.03363,0.002642,0,0.037467,0.396582,0.258624,0.515002,0.000281,0,0.00301,0.016365,0,0.130499,0.053588,0,0.139444,0.001274,0,0.014942,0.002767,0,0.038289,0.010611,0,0.122702,0.018202,0,0.086759
"PH_WF_4.sorted.bam","4","WF",0.002528,0,0.019166,0.305781,0.2588,0.352681,0.027279,1e-06,0.054822,0.001851,0,0.01512,0.001389,0,0.011832,0.623983,0.568232,0.679413,0.037189,0.008471,0.069678,0.000331,0,0.004035,0.00059,0,0.008262,0.047989,0,0.15373,0.000597,0,0.007261,0.000219,0,0.002475,0.001048,0,0.013441,0.00029,0,0.003052,0.000516,0,0.005013,0.000824,0,0.011691,0.000451,0,0.004144,0.000171,0,0.001826,0.000338,0,0.003359,0.00073,0,0.010777,0.000207,0,0.002612,0.000275,0,0.003095,0.000518,0,0.004872,0.512598,0.323957,0.669103,0.004134,0,0.055515,0.000353,0,0.003518,0.000509,0,0.004229,0.363442,0.261317,0.474898,0.002229,0,0.029267,0.001323,0,0.015978,0.045958,0,0.103788,0.00061,0,0.007251,0.000275,0,0.002737,0.002971,0,0.0473,0.010506,0,0.060142
"PH_WF_5.sorted.bam","5","WF",0.003152,0,0.021898,0.26368,0.217606,0.310429,0.010457,0,0.045331,0.014674,0,0.070105,0.041623,1.2e-05,0.08076,0.591785,0.527409,0.655238,0.074629,0.04262,0.111975,0.000209,0,0.002342,0.000636,0,0.008516,0.011215,0,0.081001,0.000855,0,0.011288,0.000562,0,0.008383,0.0059,0,0.041017,0.000929,0,0.013157,0.003465,0,0.050951,0.000218,0,0.001946,0.005366,0,0.059027,0.00192,0,0.033863,0.005056,0,0.085799,0.005767,0,0.060041,0.003897,0,0.054216,0.00087,0,0.013537,0.000625,0,0.008011,0.490677,0.324447,0.602728,0.001012,0,0.011089,0.003199,0,0.042636,0.004181,0,0.05088,0.306508,0.199916,0.412553,0.00092,0,0.012989,0.004535,0,0.063605,0.000701,0,0.008219,0.006908,0,0.073278,0.060686,0,0.155997,0.070861,0,0.209035,0.002323,0,0.030716
"PH_WF_6.sorted.bam","6","WF",0.001482,0,0.011185,0.297225,0.247892,0.341381,0.11154,0.079429,0.141907,0.025833,0,0.084008,0.060934,0.029955,0.090049,0.437487,0.407985,0.469747,0.065499,0.03924,0.097438,7e-05,0,0.000809,0.000165,0,0.001939,7.6e-05,0,0.000831,0.000561,0,0.007427,0.00033,0,0.003891,8.3e-05,0,0.000907,0.000753,0,0.010973,0.000353,0,0.003609,0.001666,0,0.024549,0.000313,0,0.00305,0.000344,0,0.004542,0.000444,0,0.006357,0.005857,0,0.088099,0.001655,0,0.026287,7.1e-05,0,0.000708,0.000687,0,0.008945,0.592895,0.494732,0.681017,0.213644,0.121406,0.278964,0.046041,0,0.164511,0.002151,0,0.028219,0.000917,0,0.012574,0.000314,0,0.003309,0.000112,0,0.001099,0.000857,0,0.011915,0.00057,0,0.006674,0.111275,0,0.171547,0.017723,0,0.167522,7.3e-05,0,0.000801
"PH_WF_8.sorted.bam","8","WF",0.006985,0,0.031464,0.302056,0.258702,0.343441,0.009251,0,0.037814,0.023047,0,0.079078,0.016812,0,0.050796,0.475081,0.433742,0.506411,0.166768,0.12831,0.203552,0.000153,0,0.001791,0.002089,0,0.023763,0.00127,0,0.014721,0.001916,0,0.024876,0.001115,0,0.013677,0.000276,0,0.003258,0.002916,0,0.039394,0.005872,0,0.086108,0.003142,0,0.044774,0.002609,0,0.037384,0.003132,0,0.03687,0.005496,0,0.064444,0.001382,0,0.022153,0.009115,0,0.077812,0.000603,0,0.008776,0.001759,0,0.02702,0.585323,0.478237,0.673802,0.0084,0,0.067526,0.018465,0,0.137882,0.004758,0,0.068648,0.007009,0,0.082388,0.001852,0,0.024681,0.001676,0,0.019986,0.001996,0,0.028889,0.001366,0,0.015372,0.008534,0,0.07179,0.317439,0.235356,0.40026,0.000337,0,0.003592
"PH_WF_9.sorted.bam","9","WF",0.001605,0,0.012621,0.253122,0.207426,0.300376,0.055717,0.027096,0.079375,0.035413,0,0.09433,0.043945,0.010085,0.077395,0.545968,0.488827,0.603991,0.064231,0.04089,0.09226,0.000152,0,0.001943,0.000272,0,0.00341,0.02803,0,0.123894,0.000502,0,0.005822,0.000656,0,0.010249,0.000368,0,0.004613,0.000215,0,0.002499,0.004696,0,0.058106,0.000527,0,0.006425,0.015499,0,0.084609,0.000539,0,0.006699,0.005258,0,0.067458,0.000232,0,0.002578,0.01955,0,0.112481,0.018055,0,0.064185,0.000475,0,0.005958,0.435937,0.260819,0.561975,0.000414,0,0.005052,0.012439,0,0.141409,0.019112,0,0.112411,0.310036,0.210363,0.417851,0.000902,0,0.013101,0.003366,0,0.052147,0.108366,0.048723,0.155692,0.0024,0,0.03524,0.007089,0,0.077456,0.003486,0,0.052248,0.001427,0,0.0194
"PH_WH_10.sorted.bam","10","WH",0.001338,0,0.009729,0.906293,0.868618,0.940256,0.002415,0,0.016119,0.000977,0,0.007735,0.000736,0,0.005569,0.000679,0,0.005197,0.087562,0.053216,0.122643,0.000287,0,0.003652,0.000661,0,0.009129,0.82169,0.747453,0.893234,0.00063,0,0.008722,0.000329,0,0.004469,0.00083,0,0.010486,0.000291,0,0.003482,0.000382,0,0.00471,0.000256,0,0.003193,0.000158,0,0.001938,0.00014,0,0.001482,0.000216,0,0.002481,0.000279,0,0.003594,0.000219,0,0.002686,0.000146,0,0.001574,0.000211,0,0.002481,0.000209,0,0.00257,0.000217,0,0.002575,0.000118,0,0.001331,0.000113,0,0.001258,0.000142,0,0.001785,0.000168,0,0.001967,0.167409,0.078822,0.241996,0.001458,0,0.021427,0.000372,0,0.003372,0.000212,0,0.002667,0.000206,0,0.002462,0.002649,0,0.031244
"PH_WH_11.sorted.bam","11","WH",0.014947,0,0.057938,0.87821,0.829841,0.921243,0.001289,0,0.010126,0.026822,0,0.072587,0.000755,0,0.005872,0.007296,0,0.043038,0.070681,0.037264,0.111218,0.000267,0,0.003429,0.010528,0,0.095787,0.818637,0.705158,0.909735,0.000381,0,0.00481,0.00031,0,0.003426,0.000113,0,0.001212,0.005734,0,0.059192,0.007693,0,0.094694,0.000462,0,0.00601,0.001313,0,0.020665,0.00023,0,0.002524,0.000374,0,0.004098,0.000159,0,0.001443,0.000233,0,0.002855,8.3e-05,0,0.000895,0.00047,0,0.00553,0.009972,0,0.083912,0.000217,0,0.002093,0.001203,0,0.017526,0.000169,0,0.001454,0.000387,0,0.005449,0.012017,0,0.104624,0.090269,0,0.216454,0.000823,0,0.011566,0.035692,0,0.13528,0.000179,0,0.00204,0.001785,0,0.024884,0.000299,0,0.003418
"PH_WH_12.sorted.bam","12","WH",0.001492,0,0.012442,0.888417,0.839248,0.931565,0.000506,0,0.004201,0.025308,0,0.071996,0.00221,0,0.015875,0.002249,0,0.016097,0.079818,0.044642,0.117478,0.000148,0,0.001424,4e-04,0,0.003934,0.808829,0.722807,0.884338,0.000142,0,0.001317,0.000182,0,0.002227,7.3e-05,0,0.000867,0.001097,0,0.016157,0.006551,0,0.084174,0.000118,0,0.001037,0.017439,0,0.067873,0.000162,0,0.001969,0.001011,0,0.01456,9.5e-05,0,0.000945,0.000916,0,0.013697,0.000227,0,0.002884,0.000319,0,0.003801,0.001292,0,0.019611,0.000194,0,0.002343,0.000805,0,0.011611,0.000369,0,0.005006,0.000273,0,0.003439,0.000568,0,0.007587,0.14974,0.04702,0.230146,0.000136,0,0.001278,0.006251,0,0.089479,0.001413,0,0.019673,0.000973,0,0.014448,0.000277,0,0.003302
"PH_WH_1.sorted.bam","1","WH",0.001404,0,0.012295,0.915009,0.878895,0.948858,0.000644,0,0.005044,0.001499,0,0.013079,0.000949,0,0.00808,0.000927,0,0.007886,0.079569,0.046945,0.114703,0.000225,0,0.002262,0.000872,0,0.008541,0.836836,0.763464,0.902851,0.000135,0,0.001754,0.000204,0,0.002591,0.000112,0,0.00133,0.000117,0,0.001385,0.001193,0,0.017371,0.000181,0,0.002105,0.000401,0,0.005762,0.000185,0,0.001941,0.000671,0,0.009177,0.000122,0,0.001492,0.000127,0,0.001475,0.000163,0,0.002054,2e-04,0,0.002298,0.000584,0,0.008094,0.000106,0,0.001391,0.000177,0,0.001991,0.00017,0,0.001891,0.000184,0,0.001964,0.00085,0,0.011733,0.152823,0.08165,0.226587,0.000315,0,0.004012,0.000402,0,0.004235,0.000297,0,0.003209,0.000248,0,0.002337,0.002101,0,0.023502
"PH_WH_2.sorted.bam","2","WH",0.007346,0,0.044053,0.870533,0.819926,0.918697,0.001863,0,0.017779,0.015278,0,0.076288,0.002464,0,0.025119,0.013636,0,0.064177,0.08888,0.052144,0.127826,0.000126,0,0.001063,0.011471,0,0.087225,0.747936,0.647324,0.844351,0.000166,0,0.001738,0.002652,0,0.035219,5.7e-05,0,0.000598,0.000848,0,0.010555,0.027565,0,0.151233,0.00023,0,0.002232,0.000231,0,0.003211,0.000256,0,0.002803,0.003689,0,0.049606,0.000149,0,0.001595,0.000335,0,0.003511,7.5e-05,0,0.000684,0.001106,0,0.014765,0.024369,0,0.126564,0.000204,0,0.002472,0.000605,0,0.00801,0.000156,0,0.001535,0.00015,0,0.001822,0.000594,0,0.005431,0.175447,0.101156,0.254005,0.000211,0,0.002455,0.000512,0,0.004813,0.000193,0,0.001953,0.000531,0,0.006345,0.000136,0,0.001615
"PH_WH_3.sorted.bam","3","WH",0.001697,0,0.01284,0.895022,0.853589,0.931614,0.001194,0,0.009031,0.002561,0,0.019566,0.001893,0,0.014265,0.001386,0,0.010644,0.096247,0.061911,0.13517,0.000189,0,0.001637,0.000558,0,0.006214,0.79873,0.716495,0.868858,0.000187,0,0.001833,0.000571,0,0.007384,9.5e-05,0,0.001015,0.000331,0,0.003422,0.001667,0,0.021819,0.000422,0,0.005317,0.00055,0,0.005566,0.000316,0,0.003765,0.001483,0,0.021227,0.000154,0,0.001837,0.000334,0,0.003902,0.000168,0,0.001745,0.00044,0,0.005821,0.000688,0,0.009834,0.000188,0,0.002254,0.000662,0,0.008213,0.000153,0,0.001776,0.00013,0,0.001367,0.001183,0,0.016256,0.187616,0.115061,0.266789,0.000675,0,0.009325,0.000607,0,0.007248,0.001012,0,0.012909,0.000383,0,0.004068,0.000509,0,0.006571
"PH_WH_4.sorted.bam","4","WH",0.005053,0,0.033984,0.746806,0.697799,0.797483,0.000851,0,0.006706,0.004041,0,0.034334,0.000562,0,0.004403,0.096116,0.058284,0.133441,0.146571,0.106284,0.189048,0.000132,0,0.001485,0.004455,0,0.053165,0.502296,0.40256,0.602276,0.000237,0,0.002764,0.00074,0,0.008099,6.9e-05,0,0.000724,0.002319,0,0.030757,0.003998,0,0.058762,0.000193,0,0.001871,0.000263,0,0.003368,0.000177,0,0.00212,0.000121,0,0.001213,8e-05,0,0.001039,0.000196,0,0.002139,5.3e-05,0,0.000595,0.000521,0,0.007417,0.190234,0.114775,0.265995,0.000163,0,0.002019,0.000423,0,0.005213,0.000131,0,0.001162,0.000218,0,0.002505,0.002132,0,0.029009,0.289471,0.205384,0.376518,0.00015,0,0.001512,0.000427,0,0.004212,0.000313,0,0.003247,0.000322,0,0.003637,0.000164,0,0.001665
"PH_WH_5.sorted.bam","5","WH",0.002199,0,0.018655,0.768712,0.721255,0.816769,0.029496,0.000794,0.057198,0.116455,0.06712,0.169663,0.000696,0,0.005415,0.001305,0,0.01016,0.081137,0.044915,0.119555,7.5e-05,0,9e-04,0.000433,0,0.004731,0.545426,0.44897,0.645154,0.002435,0,0.032114,0.054671,0,0.112513,0.000131,0,0.001484,0.000602,0,0.006874,0.229574,0.12789,0.33748,0.000606,0,0.007617,0.00069,0,0.008809,0.000173,0,0.00175,0.000168,0,0.001787,0.000315,0,0.002718,0.000134,0,0.001278,0.000108,0,0.001349,0.000231,0,0.002615,0.000963,0,0.010158,0.000336,0,0.004224,0.000328,0,0.003886,0.000211,0,0.002592,0.000212,0,0.002744,0.000373,0,0.004554,0.160765,0.087723,0.238094,0.000366,0,0.004764,0.000285,0,0.002639,0.000174,0,0.001825,0.000117,0,0.001478,9.8e-05,0,0.001066
